Meme ID,Archived URL,Base Meme Name,Meme Page URL,MD5 Hash,File Size (In Bytes)
12625596,http://webarchive.loc.gov/all/20141010124659/http://cdn.meme.am/instances/250x250/12625596.jpg,Morbo,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12625596,adbbe47cb05c0c45aa69473235337292,11816
12626991,http://webarchive.loc.gov/all/20150311142420/http://cdn.meme.am/instances/250x250/12626991.jpg,Conspiracy Keanu,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12626991,69a0cf0a5beec957d38dddf95a100398,14874
12627533,http://webarchive.loc.gov/all/20160218053350/http://cdn.meme.am/instances/250x250/12627533.jpg,Jabba The Hutt,http://memegenerator.net/instance/12627533,3a62399dd7029045299297c1401edc77,12845
12627833,http://webarchive.loc.gov/all/20150415022432/http://cdn.meme.am/instances/250x250/12627833.jpg,Unable to locate [http://memegenerator.net/instance/12627833].,,90bf43b319a9685304a5f27b811076d1,14770
12628074,http://webarchive.loc.gov/all/20150405181131/http://cdn.meme.am/instances/250x250/12628074.jpg,Y U No,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12628074,2f0b7d66e125ec9b8b1a6088bd43c311,15971
12628140,http://webarchive.loc.gov/all/20160625050148/https://cdn.meme.am/instances/250x250/12628140.jpg,This Is Sparta Meme,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12628140,412d596924f1e99a5f466a443a8feac6,19068
12628651,http://webarchive.loc.gov/all/20160218142635/http://cdn.meme.am/instances/250x250/12628651.jpg,Conspiracy Keanu,http://memegenerator.net/instance/12628651,2c19ba1ebd98a7513e3cd83e8609f911,14038
12628998,http://webarchive.loc.gov/all/20160514052412/https://cdn.meme.am/instances/250x250/12628998.jpg,Socially Awkward Penguin,http://memegenerator.net/instance/12628998,f0f59c801a75fdb42fcb5e9db81bb13d,10821
12629247,http://webarchive.loc.gov/all/20160601005923/https://cdn.meme.am/instances/250x250/12629247.jpg,Nerd,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12629247,09623cd33503a9d3c8533b6c3ce13974,18516
12629288,http://webarchive.loc.gov/all/20160628024312/https://cdn.meme.am/instances/250x250/12629288.jpg,Chilled out Shepard,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12629288,80efc6ae6c1ece4a78be853f7ec3348a,12050
12629644,http://webarchive.loc.gov/all/20160617033205/https://cdn.meme.am/instances/250x250/12629644.jpg,Y U SO,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12629644,2f9ec004588a9d5da3f2a337ee1441f7,12286
12629709,http://webarchive.loc.gov/all/20160617033203/https://cdn.meme.am/instances/250x250/12629709.jpg,Y U SO,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12629709,af8562e773378597e2ce0171f32ae090,11659
12629775,http://webarchive.loc.gov/all/20160617033201/https://cdn.meme.am/instances/250x250/12629775.jpg,Y U SO,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12629775,c804933a6f20306c99bae11b62598500,11853
12629929,http://webarchive.loc.gov/all/20150414020921/http://cdn.meme.am/instances/250x250/12629929.jpg,X ALL THE THINGS,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12629929,fae322e45a20a7aa837c02e38c83b250,13839
12630405,http://webarchive.loc.gov/all/20150315040534/http://cdn.meme.am/instances/250x250/12630405.jpg,First world Problems II,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12630405,99e7b4d0ef4b9656873ae597f70a72ff,14786
12630625,http://webarchive.loc.gov/all/20160509125438/https://cdn.meme.am/instances/250x250/12630625.jpg,patrick star,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12630625,ee6ea829a07cf36002e01f7218c76a34,13263
12630699,http://webarchive.loc.gov/all/20160212004138/http://cdn.meme.am/instances/250x250/12630699.jpg,Chuck Norris Approves,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12630699,dcc9ea155a58384c76e809ead98969b8,12430
12630750,http://webarchive.loc.gov/all/20160603112624/https://cdn.meme.am/instances/250x250/12630750.jpg,Advice Hitler,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12630750,2429b1a75d926352a8eef22c5312229a,12275
12631324,http://webarchive.loc.gov/all/20150919015742/http://cdn.meme.am/instances/250x250/12631324.jpg,Angry School Boy,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12631324,1fa83a9155359f5af82cce182180af46,12723
12631726,http://webarchive.loc.gov/all/20150906065915/http://cdn.meme.am/instances/250x250/12631726.jpg,Super Asian Problems,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12631726,762d36d369b9673e7b97f2d50a88c240,14225
12632167,http://webarchive.loc.gov/all/20160606213348/https://cdn.meme.am/instances/250x250/12632167.jpg,Provincial Man,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12632167,420ecf80172a3ebb2e2ece24812b0d03,10894
12633061,http://webarchive.loc.gov/all/20160610112652/https://cdn.meme.am/instances/250x250/12633061.jpg,Rent Is Too Damn High,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12633061,699f4c091230582f4a1618ab01a60b19,14738
12633113,http://webarchive.loc.gov/all/20160522230736/https://cdn.meme.am/instances/250x250/12633113.jpg,Y U No,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12633113,f6dd7ae12b7930b921c1aaa78cb8bd7b,10904
12633329,http://webarchive.loc.gov/all/20160510123848/https://cdn.meme.am/instances/250x250/12633329.jpg,Jackie Chan,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12633329,327f7d7f548c9295a51e3a71c852d2a7,16203
12633855,http://webarchive.loc.gov/all/20160617033200/https://cdn.meme.am/instances/250x250/12633855.jpg,Y U SO,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12633855,1a72c7aa21d3bfe754bd8a35a20e7950,11465
12633999,http://webarchive.loc.gov/all/20160617033158/https://cdn.meme.am/instances/250x250/12633999.jpg,Y U SO,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12633999,ac60d4a5561b22ba8be44aad1f8f9745,11914
12634154,http://webarchive.loc.gov/all/20160608174658/https://cdn.meme.am/instances/250x250/12634154.jpg,Success Kid,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12634154,5e193a86039aafbf5b23688fbbfb858e,9978
12634647,http://webarchive.loc.gov/all/20151205193346/http://cdn.meme.am/instances/250x250/12634647.jpg,typical_proger,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12634647,f4102920804175777fbbb1fc0d08f571,12249
12635141,http://webarchive.loc.gov/all/20160218143942/http://cdn.meme.am/instances/250x250/12635141.jpg,Conspiracy Keanu,http://memegenerator.net/instance/12635141,76eaef0cd8b71af5aae388e3b8ff5bca,14644
12635286,http://webarchive.loc.gov/all/20160610112650/https://cdn.meme.am/instances/250x250/12635286.jpg,Rent Is Too Damn High,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12635286,cb46fe6434a46af4def88c6c045a5dbe,14370
12635708,http://webarchive.loc.gov/all/20151210143302/http://cdn.meme.am/instances/250x250/12635708.jpg,300,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12635708,43e83eefd4652a474c4c06d281d55875,15450
12635854,http://webarchive.loc.gov/all/20151212021808/http://cdn.meme.am/instances/250x250/12635854.jpg,Philosoraptor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12635854,d090bf296e4e4b5a01d2ab30f90c684f,13502
12636265,http://webarchive.loc.gov/all/20141011013555/http://cdn.meme.am/instances/250x250/12636265.jpg,Wise Confucius,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12636265,ec0e4987833cc2dbaa2130222870d7c5,7967
12636520,http://webarchive.loc.gov/all/20160602105528/https://cdn.meme.am/instances/250x250/12636520.jpg,Rage FU,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12636520,c851580d60aeb145120fbc3d367d22b2,16870
12636582,http://webarchive.loc.gov/all/20160829073327/https://cdn.meme.am/instances/250x250/12636582.jpg,"Invalid Dr, Clarkson",http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12636582,f7fbe4a9dc3bf3a7c2606b59f7d54dc0,12990
12636926,http://webarchive.loc.gov/all/20151205135301/http://cdn.meme.am/instances/250x250/12636926.jpg,medik,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12636926,b7fd1527be31ac297201472811c0b3a5,9834
12637279,http://webarchive.loc.gov/all/20151212021804/http://cdn.meme.am/instances/250x250/12637279.jpg,Philosoraptor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12637279,c77388d4fbfde88de25c74ce983b0aea,14899
12637382,http://webarchive.loc.gov/all/20160619180145/https://cdn.meme.am/instances/250x250/12637382.jpg,Emo Dad,http://memegenerator.net/instance/12637382,e2cddb4a108b11fc7f7ecdd6eb0b936e,14117
12637414,http://webarchive.loc.gov/all/20160526155044/https://cdn.meme.am/instances/250x250/12637414.jpg,Retail Robin,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12637414,910253b92ef59e65d17e10bbb97d3584,11532
12638042,http://webarchive.loc.gov/all/20160529080431/https://cdn.meme.am/instances/250x250/12638042.jpg,Sleepless,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12638042,e13a6287eb58045e382c5fa3976a7f70,8954
12638515,http://webarchive.loc.gov/all/20150310060608/http://cdn.meme.am/instances/250x250/12638515.jpg,Insanity Wolf,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12638515,0f70517304806542653589dd90e1edba,13821
12639002,http://webarchive.loc.gov/all/20150707032203/http://cdn.meme.am/instances/250x250/12639002.jpg,All the things,http://memegenerator.net/instance/12639002,59fee7cb5f07e58583de36374d3b3ca9,13126
12639264,http://webarchive.loc.gov/all/20150518105702/http://cdn.meme.am/instances/250x250/12639264.jpg,Advice Dog,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12639264,dc9b1062de61a6c4b5fdf1a4cfb3407d,12256
12639663,http://webarchive.loc.gov/all/20160628024308/https://cdn.meme.am/instances/250x250/12639663.jpg,Chilled out Shepard,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12639663,27079b80305cfcc0f3ffa704b66f6c43,13355
12639686,http://webarchive.loc.gov/all/20150315040532/http://cdn.meme.am/instances/250x250/12639686.jpg,First world Problems II,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12639686,750517e667ef726545f66c74388392b5,13018
12640271,http://webarchive.loc.gov/all/20141011003247/http://cdn.meme.am/instances/250x250/12640271.jpg,success baby,http://memegenerator.net/instance/12640271,499f2cef14489ac532f3504b42b9eedd,13962
12641996,http://webarchive.loc.gov/all/20141009223432/http://cdn.meme.am/instances/250x250/12641996.jpg,success baby,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12641996,2e5cd3bf4f512f9d020a9e5d970cc7c5,13254
12642054,http://webarchive.loc.gov/all/20160519211406/https://cdn.meme.am/instances/250x250/12642054.jpg,Socially Average Penguin,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12642054,36d390844a897f6faa53bc11f49391fe,10142
12642100,http://webarchive.loc.gov/all/20160621214256/https://cdn.meme.am/instances/250x250/12642100.jpg,skyrim stan,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12642100,ad8acca6812d68e39df2c0bb004f980d,14990
12642919,http://webarchive.loc.gov/all/20141010124655/http://cdn.meme.am/instances/250x250/12642919.jpg,Morbo,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12642919,cab122f2eaa700dc5cea56f02972a108,11728
12643413,http://webarchive.loc.gov/all/20150409154731/http://cdn.meme.am/instances/250x250/12643413.jpg,Trollface,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12643413,da03cb037532f1a4d10780e58a72cb4e,14423
12643505,http://webarchive.loc.gov/all/20150409153118/http://cdn.meme.am/instances/250x250/12643505.jpg,Scumbag Steve,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12643505,6d26b23da478fb2aef0647cfbeea6af2,14674
12643560,http://webarchive.loc.gov/all/20160514091856/https://cdn.meme.am/instances/250x250/12643560.jpg,Captain Hindsight,http://memegenerator.net/instance/12643560,1194b04fc846dd5a1209fef47b95cdcf,9776
12643626,http://webarchive.loc.gov/all/20150513070608/http://cdn.meme.am/instances/250x250/12643626.jpg,Good Guy Greg,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12643626,cf4ba08bcf8001a9247b57500ee00d02,12027
12643729,http://webarchive.loc.gov/all/20150513070606/http://cdn.meme.am/instances/250x250/12643729.jpg,Good Guy Greg,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12643729,3391d21ae5928d15112112ed591183dc,10814
12643831,http://webarchive.loc.gov/all/20150513070600/http://cdn.meme.am/instances/250x250/12643831.jpg,Good Guy Greg,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12643831,924e43cbc96eb12d5590edd6d0f6fcd2,10448
12643889,http://webarchive.loc.gov/all/20150513070556/http://cdn.meme.am/instances/250x250/12643889.jpg,Good Guy Greg,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12643889,40f6b60d6a6d45236b94dd6dcebdc1bd,11360
12643909,http://webarchive.loc.gov/all/20150513070553/http://cdn.meme.am/instances/250x250/12643909.jpg,Good Guy Greg,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12643909,ca2a02321e51e369cc8f5ce323f423ef,11153
12643917,http://webarchive.loc.gov/all/20150513070550/http://cdn.meme.am/instances/250x250/12643917.jpg,Good Guy Greg,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12643917,cab447bbf0ef86a53ea78076bf52ea59,10301
12643939,http://webarchive.loc.gov/all/20150513070543/http://cdn.meme.am/instances/250x250/12643939.jpg,Good Guy Greg,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12643939,cab447bbf0ef86a53ea78076bf52ea59,10301
12644010,http://webarchive.loc.gov/all/20150518163540/http://cdn.meme.am/instances/250x250/12644010.jpg,Foul Bachelorette Frog,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12644010,176df5be589c2b4e0b742ce01554ec0a,10899
12644487,http://webarchive.loc.gov/all/20160218053347/http://cdn.meme.am/instances/250x250/12644487.jpg,Jabba The Hutt,http://memegenerator.net/instance/12644487,c3cff6646063cedf0b9b8b1d034e77b3,12368
12644540,http://webarchive.loc.gov/all/20160218053343/http://cdn.meme.am/instances/250x250/12644540.jpg,Jabba The Hutt,http://memegenerator.net/instance/12644540,c3cff6646063cedf0b9b8b1d034e77b3,12368
12644886,http://webarchive.loc.gov/all/20160617081208/https://cdn.meme.am/instances/250x250/12644886.jpg,Slowpoke,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12644886,3fcd568323c1d35541e82c50de680837,14202
12645386,http://webarchive.loc.gov/all/20151205185934/http://cdn.meme.am/instances/250x250/12645386.jpg,typical_proger,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12645386,02aab6f97751b0c941e71071a6dccd43,13513
12645541,http://webarchive.loc.gov/all/20160817164425/https://cdn.meme.am/instances/250x250/12645541.jpg,Dat Ash,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12645541,f740194dcd4902e94cd63889d0647877,12534
12646197,http://webarchive.loc.gov/all/20160603140215/https://cdn.meme.am/instances/250x250/12646197.jpg,Matias Prats,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12646197,3e3498cde41e4a14719fd974a349a628,16621
12646296,http://webarchive.loc.gov/all/20150517100805/http://cdn.meme.am/instances/250x250/12646296.jpg,Old russian advisor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12646296,21e478417ef7ec80dd0695d92d8cdbbf,13026
12646820,http://webarchive.loc.gov/all/20160612120303/https://cdn.meme.am/instances/250x250/12646820.jpg,Toy Story Everywhere,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12646820,150820498168556f6986dca46563848b,16421
12646929,http://webarchive.loc.gov/all/20150613150219/http://cdn.meme.am/instances/250x250/12646929.jpg,FeministFrequently,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12646929,c0ccce20b099cd4896e85c4475127867,15327
12647191,http://webarchive.loc.gov/all/20150704081037/http://cdn.meme.am/instances/250x250/12647191.jpg,Challenge Accepted,http://memegenerator.net/instance/12647191,d88d8858e5a589ac6c217606e00b7e48,9897
12647364,http://webarchive.loc.gov/all/20150311142416/http://cdn.meme.am/instances/250x250/12647364.jpg,Conspiracy Keanu,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12647364,8f8bc2dc94be51ba304a10849ff20df5,14833
12648423,http://webarchive.loc.gov/all/20160218143907/http://cdn.meme.am/instances/250x250/12648423.jpg,Conspiracy Keanu,http://memegenerator.net/instance/12648423,7f9f72fbd16089a480400a990bec66ae,14132
12650097,http://webarchive.loc.gov/all/20141011013553/http://cdn.meme.am/instances/250x250/12650097.jpg,Wise Confucius,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12650097,b474f44d74b531e3c23a5f312ca36a93,13718
12650106,http://webarchive.loc.gov/all/20160609041656/https://cdn.meme.am/instances/250x250/12650106.jpg,Time Oblivious Slowpoke,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12650106,5773c4a8dc9dd3e38e7f0ac4e342a54c,15754
12650107,http://webarchive.loc.gov/all/20160609041651/https://cdn.meme.am/instances/250x250/12650107.jpg,Time Oblivious Slowpoke,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12650107,5773c4a8dc9dd3e38e7f0ac4e342a54c,15754
12650936,http://webarchive.loc.gov/all/20160824015121/https://cdn.meme.am/instances/250x250/12650936.jpg,Un dia con paoly,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12650936,d7dfccba9a9aa2a0fb63f283f1077641,10715
12650972,http://webarchive.loc.gov/all/20141011100331/http://cdn.meme.am/instances/250x250/12650972.jpg,PTSD Clarinet Boy,http://memegenerator.net/instance/12650972,3cf0f0f5703befe009a7db88dca5f2b5,15532
12651204,http://webarchive.loc.gov/all/20160825081432/https://cdn.meme.am/instances/250x250/12651204.jpg,Philosoraptor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12651204,470cc478ca98df9d2482b7ad55aed21b,13281
12651232,http://webarchive.loc.gov/all/20150314003816/http://cdn.meme.am/instances/250x250/12651232.jpg,Foul Bachelor Frog,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12651232,4813f48b70822e01c54cce28274c754f,13049
12651676,http://webarchive.loc.gov/all/20150909195543/http://cdn.meme.am/instances/250x250/12651676.jpg,FU*CK THAT GUY,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12651676,0a15e2b394ae0386f98fb395881ccd8c,12034
12651717,http://webarchive.loc.gov/all/20150211014357/http://cdn.meme.am/instances/250x250/12651717.jpg,Philosoraptor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12651717,9ae5b65ce8f0823ca36a75b16c178e68,13718
12651729,http://webarchive.loc.gov/all/20141213042122/http://cdn.meme.am/instances/250x250/12651729.jpg,Feel Like A Sir,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12651729,7e4eba16fe5942332174d75a1c6c6b8d,9505
12651836,http://webarchive.loc.gov/all/20141010124652/http://cdn.meme.am/instances/250x250/12651836.jpg,Morbo,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12651836,7523b0e0d3e275e724d04968106af56e,11749
12652138,http://webarchive.loc.gov/all/20150409164019/http://cdn.meme.am/instances/250x250/12652138.jpg,Slowpoke,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12652138,e9f37bb8182cc6bfc1e5a9137315fa50,12981
12653674,http://webarchive.loc.gov/all/20160223161420/http://cdn.meme.am/instances/250x250/12653674.jpg,Science Cat,http://memegenerator.net/instance/12653674,7253f7e68541a6ca22ec5467a8c84bfe,18856
12653717,http://webarchive.loc.gov/all/20151206230046/http://cdn.meme.am/instances/250x250/12653717.jpg,Socially Awkward Penguin,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12653717,8d97b4e7795f24467904212262ef11ec,12066
12653914,http://webarchive.loc.gov/all/20160520013606/https://cdn.meme.am/instances/250x250/12653914.jpg,Everywhere,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12653914,26810961464547a6ff1e031036b68edb,13584
12655539,http://webarchive.loc.gov/all/20160218142650/http://cdn.meme.am/instances/250x250/12655539.jpg,Conspiracy Keanu,http://memegenerator.net/instance/12655539,fe43836eeb5ff3344c316eb12ab54b11,15144
12655651,http://webarchive.loc.gov/all/20150311122035/http://cdn.meme.am/instances/250x250/12655651.jpg,Conspiracy Keanu,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12655651,d971c223fa0250c593b2830ec9d5f0ea,13951
12656069,http://webarchive.loc.gov/all/20150414020918/http://cdn.meme.am/instances/250x250/12656069.jpg,X ALL THE THINGS,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12656069,5bf0e45b759ab0f757f5bd8ec6c0832e,12903
12657041,http://webarchive.loc.gov/all/20150911222049/http://cdn.meme.am/instances/250x250/12657041.jpg,Lord Of The Rings Boromir One Does Not Simply Mordor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12657041,49a25608bb724d141923bb1b2a8596ff,13329
12657146,http://webarchive.loc.gov/all/20150414020916/http://cdn.meme.am/instances/250x250/12657146.jpg,X ALL THE THINGS,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12657146,031a6415c209001a521098d82a74b4cf,13675
12657427,http://webarchive.loc.gov/all/20150713082408/http://cdn.meme.am/instances/250x250/12657427.jpg,Challenge Accepted 2,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12657427,d094b40bdc24b1c028fcb78de065b057,17300
12657764,http://webarchive.loc.gov/all/20160822071317/https://cdn.meme.am/instances/250x250/12657764.jpg,Annoying Facebook Girl,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12657764,670853b8c48b56531b3e8b6a0083531d,12185
12658027,http://webarchive.loc.gov/all/20151207145952/http://cdn.meme.am/instances/250x250/12658027.jpg,Joseph Ducreux,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12658027,cfbd2e0f6180860b01e2759b2f3c344a,14768
12659100,http://webarchive.loc.gov/all/20141012032252/http://cdn.meme.am/instances/250x250/12659100.jpg,Pawn Stars,http://memegenerator.net/instance/12659100,09f3fc380f43049696e8108b6bc7432f,14518
12659710,http://webarchive.loc.gov/all/20160614023458/https://cdn.meme.am/instances/250x250/12659710.jpg,Lonely Computer Guy,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12659710,e9ba5a873304fc7650860c3ff9d18dc8,12997
12659907,http://webarchive.loc.gov/all/20150612225125/http://cdn.meme.am/instances/250x250/12659907.jpg,Spongebob,http://memegenerator.net/instance/12659907,73e374b33b6e31138c62c4145db5e461,15107
12660193,http://webarchive.loc.gov/all/20160518025427/https://cdn.meme.am/instances/250x250/12660193.jpg,Angry Ass Wolf,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12660193,826aa20cdcd05187925e9f2c4cf4c16b,16712
12660256,http://webarchive.loc.gov/all/20160617125238/https://cdn.meme.am/instances/250x250/12660256.jpg,Okay Guy,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12660256,172066ff2361a7ea56868151787cc4d1,12913
12661016,http://webarchive.loc.gov/all/20160824021119/https://cdn.meme.am/instances/250x250/12661016.jpg,Futurama Fry,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12661016,3be5f579cf3156a626782e628744d83d,14532
12661259,http://webarchive.loc.gov/all/20150517100748/http://cdn.meme.am/instances/250x250/12661259.jpg,Old russian advisor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12661259,302dd38354d56c2da93586b4bdf10fac,13980
12661355,http://webarchive.loc.gov/all/20141204200842/http://cdn.meme.am/instances/250x250/12661355.jpg,The Most Interesting Man In The World,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12661355,9e9250ed3b20dbe74031061761106dad,16401
12661700,http://webarchive.loc.gov/all/20141012092756/http://cdn.meme.am/instances/250x250/12661700.jpg,Happy Birthday Panda,http://memegenerator.net/instance/12661700,5f5ccae522edad26acca63a00e0cf762,21783
12662115,http://webarchive.loc.gov/all/20160831152358/https://cdn.meme.am/instances/250x250/12662115.jpg,Gabe Newell trollface,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12662115,e05d7a724227c676a2545eface82414e,17458
12662206,http://webarchive.loc.gov/all/20160518025424/https://cdn.meme.am/instances/250x250/12662206.jpg,Angry Ass Wolf,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12662206,d2eb00c2a169b17feb9828ae72440f23,17128
12662284,http://webarchive.loc.gov/all/20150919015813/http://cdn.meme.am/instances/250x250/12662284.jpg,Bear Grylls,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12662284,6a15b26121cf205c38c627118b9d70f1,11669
12662372,http://webarchive.loc.gov/all/20150910141448/http://cdn.meme.am/instances/250x250/12662372.jpg,Business Cat,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12662372,005561301fc4e055fb80df6c690f7bfb,13351
12662441,http://webarchive.loc.gov/all/20150919015316/http://cdn.meme.am/instances/250x250/12662441.jpg,Bear Grylls,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12662441,280f6e7009c5033909b57eae457a2337,10934
12663349,http://webarchive.loc.gov/all/20151127181538/http://cdn.meme.am/instances/250x250/12663349.jpg,1st World Problems,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12663349,cd9e6b70ce0cc5c2b8003ad2cd1cfd75,14477
12663761,http://webarchive.loc.gov/all/20150409005714/http://cdn.meme.am/instances/250x250/12663761.jpg,Philosoraptor,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12663761,ab13a933437e5ec5b50f7bbe3e30c9c3,14913
12664140,http://webarchive.loc.gov/all/20150912060912/http://cdn.meme.am/instances/250x250/12664140.jpg,The Most Interesting Man In The World,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12664140,b7e8db8915133a4eef62bdac72729e2e,17211
12664171,http://webarchive.loc.gov/all/20141207050126/http://cdn.meme.am/instances/250x250/12664171.jpg,Conspiracy Keanu,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12664171,ae4c4bdf6c34399107d6c69483ea01a8,15163
12664566,http://webarchive.loc.gov/all/20151211194741/http://cdn.meme.am/instances/250x250/12664566.jpg,Advice Hitler,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12664566,d1538fa5be3b9b47522b6289fcf33171,11713
12666539,http://webarchive.loc.gov/all/20150516093644/http://cdn.meme.am/instances/250x250/12666539.jpg,Scumbag America2,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12666539,952bd92b0d56ad37498031226103bdbc,16702
12667679,http://webarchive.loc.gov/all/20160603162741/https://cdn.meme.am/instances/250x250/12667679.jpg,Dos Equis,http://memegenerator.net/instance/12667679,7430fce67f817c6c9b4bf4981c8088c2,17917
12667851,http://webarchive.loc.gov/all/20141010014927/http://cdn.meme.am/instances/250x250/12667851.jpg,Crying Baby,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12667851,1f35ed359b9e75a3ae4a9170f52e0ef9,15830
12668310,http://webarchive.loc.gov/all/20160831092615/https://cdn.meme.am/instances/250x250/12668310.jpg,gordo granudo,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12668310,12fe002ee18d83c7d2cc4cfc837e8673,13261
12668371,http://webarchive.loc.gov/all/20160617033153/https://cdn.meme.am/instances/250x250/12668371.jpg,Y U SO,http://webarchive.loc.gov/all/0/http://memegenerator.net/instance/12668371,c4927c77826cb092ed104f8bf5f6e9db,11787
